video_id	caption	start	end	duration	phase	idx
v_DHWmzuAWxLM	A small group of people seen sitting in the water followed by one riding behind a helicopter on a board and a woman speaking to the camera	0.0	43.66	134.33	train	33145
v_DHWmzuAWxLM	The man continues to ride and then is seen up in the air with the helicopter and the pilots waving	34.25	82.61	134.33	train	33146
v_DHWmzuAWxLM	The man then lets go of the helicopter, riding down on a parachute and landing safely back into the water	82.61	118.21	134.33	train	33147
v_DHWmzuAWxLM	The man then lays down while his shot is shown again and the woman speaks to him	120.22	134.33	134.33	train	33148
v_5Vd6PEUWo64	Two women are standing on a beach, wearing bikinis and holding a surf board	0.0	23.52	168.02	train	33149
v_5Vd6PEUWo64	They are then shown walking onto the beach and posing for pictures in between surfing on the waves	26.04	97.45	168.02	train	33150
v_5Vd6PEUWo64	They show how to do various surfing moves	100.81	147.86	168.02	train	33151
v_5Vd6PEUWo64	They are then shown on the beach, sitting down as they talk	149.54	168.02	168.02	train	33152
v_WVkOtMX9Gg8	Several men are seen hosting a news segment that leads into clips of people playing a game together and arguing with one another	4.99	86.8	199.53	train	33153
v_WVkOtMX9Gg8	More shots of people playing are shown as well as people celebrating and walking away	74.82	160.62	199.53	train	33154
v_WVkOtMX9Gg8	More shots are shown of the hosts speaking to one another and people hitting the ball and walking away	137.68	193.54	199.53	train	33155
v_Wq-eDa62BcI	A person's hands demonstrates how to stye and comb a blonde haired doll	7.67	125.93	127.85	train	33156
v_Wq-eDa62BcI	The person's hand begins to brush the doll's hair with a pink bristle brush before holding up a bottle of hair styling product	14.7	28.13	127.85	train	33157
v_Wq-eDa62BcI	The hand sprays some of the hair style product on the doll's hair and then proceeds to brush the hair again	29.41	70.32	127.85	train	33158
v_Wq-eDa62BcI	The hand then turns the doll around to showcase the finished style, the hand also gestures to areas around the dolls hair	76.71	127.21	127.85	train	33159
v_vcE8e-fQBhs	The video leads into several shots of people performing impressing jumps and flips off of a high dive	0.0	85.92	179.0	train	33160
v_vcE8e-fQBhs	More and more people jump off the various heights of the dives and two are shown at the same time in the end	59.97	179.0	179.0	train	33161
v_8O1cLqQrn4o	A man is seen speaking to the camera while man people stand around behind him and practice	0.0	46.73	129.8	train	33162
v_8O1cLqQrn4o	The men hit the badminton back and fourth while the older gentlemen continues to speak and point around the court	36.99	129.8	129.8	train	33163
v_G2soQTiGL10	A large group of people are seen standing around a table with one speaking to the camera	0.0	75.84	204.96	train	33164
v_G2soQTiGL10	The people then assist one another putting ingredients into pans and flipping them around	54.32	153.72	204.96	train	33165
v_G2soQTiGL10	The people continue mixing the food together and finish by presenting it onto a plate	118.88	196.76	204.96	train	33166
v_mTsEJFP3W1A	A bicycle is shown in a room leaning up against a brown table	0.0	25.77	206.19	train	33167
v_mTsEJFP3W1A	A person then walks into the room and starts to take pieces off of the bicycle	24.74	107.22	206.19	train	33168
v_mTsEJFP3W1A	The pieces are then added back on the bike and tightened around the wheel	107.22	206.19	206.19	train	33169
v_iHQ-Kg4Fms8	A man stand in the porch of a house looks around and smile	0.0	25.82	50.62	train	33170
v_iHQ-Kg4Fms8	Then, the man grabs a cup and drinks, after he leaves	25.82	50.62	50.62	train	33171
v_i_Fs0Qrtu90	A woman touched a black phone, and a screen of purple capsule like bacteria showed up	6.72	224.05	224.05	train	33172
v_i_Fs0Qrtu90	The person put back the phone, and started typing on the black keyboard	13.44	36.97	224.05	train	33173
v_i_Fs0Qrtu90	The bacteria shot is put in the scene	32.49	76.18	224.05	train	33174
v_i_Fs0Qrtu90	The woman put her hand on the mouse	39.21	76.18	224.05	train	33175
v_i_Fs0Qrtu90	She put her hand on the wooden desktop	43.69	104.18	224.05	train	33176
v_i_Fs0Qrtu90	The woman got up and walk towards the hallway	54.89	104.18	224.05	train	33177
v_i_Fs0Qrtu90	The woman saw a man and shake his hand	68.34	113.15	224.05	train	33178
v_i_Fs0Qrtu90	The woman went to the bathroom	89.62	142.27	224.05	train	33179
v_i_Fs0Qrtu90	The woman took off her ring, wash her hand, got home soap and rub it on her hand thoroughly and rinse it	96.34	162.44	224.05	train	33180
v_i_Fs0Qrtu90	The woman sneeze on her hand	165.8	217.33	224.05	train	33181
v_i_Fs0Qrtu90	She walks towards her office, put her hand on the desk and phone	181.48	217.33	224.05	train	33182
v_qqLiKDMtps8	These two people shown here are riding their bikes over snowy humps outside	0.84	20.21	168.39	train	33183
v_qqLiKDMtps8	They've rode over dirt humps	30.31	78.3	168.39	train	33184
v_qqLiKDMtps8	They've also rode over sand humps in the building and other humps in a race	56.41	125.45	168.39	train	33185
v_V3Sz4WWJ2_M	A man is seen holding up objects while speaking to a woman and rubbing the object along the wall	3.13	67.86	208.81	train	33186
v_V3Sz4WWJ2_M	He then dips paper in water and begins hanging it up on the walls	44.89	114.84	208.81	train	33187
v_V3Sz4WWJ2_M	He holds up a spray bottle to spray the walls while the others help	83.52	159.74	208.81	train	33188
v_V3Sz4WWJ2_M	The people check the wall and take the paper off followed taking the actual wallpaper off and rubbing the wall	133.64	199.41	208.81	train	33189
v_3I6LMFdA2lc	A baby is shown laying in bed while a comb gently brushes it's hair	0.86	86.4	86.4	train	33190
v_3I6LMFdA2lc	The baby eventually smiling while the hand continues to brush the baby's head	14.69	44.93	86.4	train	33191
v_3I6LMFdA2lc	The baby gently closes it's eyes and yawns while the brush continues to comb	63.07	76.9	86.4	train	33192
v_g4vyzwiJYWw	A woman demonstrates how to wash the face by washing her face in sink	1.51	147.36	151.14	train	33193
v_g4vyzwiJYWw	A woman stands over a sink and splashes water on her face	9.82	12.09	151.14	train	33194
v_g4vyzwiJYWw	The woman then works up a lather with liquid soap she has poured onto her hands	12.85	51.39	151.14	train	33195
v_g4vyzwiJYWw	The woman then washes her face in circular motions the woman then used a towel to dry her face	51.39	147.36	151.14	train	33196
v_GBNj2k2OVGo	A man with saxophone is playing at the center of the park while a woman is sitting by the fountain	2.27	226.81	226.81	train	33197
v_GBNj2k2OVGo	The man is playing the saxophone	30.62	226.81	226.81	train	33198
v_GBNj2k2OVGo	Behind him are people lining up at the atm	10.21	75.98	226.81	train	33199
v_GBNj2k2OVGo	The camera came closer to the gold saxophone	30.62	60.11	226.81	train	33200
v_GBNj2k2OVGo	The man continue playing while people walking past him	41.96	130.42	226.81	train	33201
v_GBNj2k2OVGo	The man blow so hard on his saxophone	130.42	187.12	226.81	train	33202
v_GBNj2k2OVGo	A white bird standing behind the man	193.93	224.54	226.81	train	33203
v_Z9gstJONME4	A man is lifting weights in the gym	0.0	35.3	35.3	train	33204
v_Z9gstJONME4	The ball goes to the man's chest for the first time	0.71	1.59	35.3	train	33205
v_Z9gstJONME4	The man takes a break	32.82	33.53	35.3	train	33206
v_OO3NO29L50U	A person's hand is shown sticking a pen into some water followed by a bit of nail polish	0.0	83.88	204.59	train	33207
v_OO3NO29L50U	The water changes colors as the various paints are shown and the person creates a swirling pattern into the water	87.97	204.59	204.59	train	33208
v_UvPUywSVy1k	A person is seen holding up various food items while laughing and speaking with others	0.0	65.65	177.42000000000002	train	33209
v_UvPUywSVy1k	The men then begin cooking together by mixing various ingredients and presenting them onto a plate	33.71	144.6	177.42000000000002	train	33210
v_UvPUywSVy1k	The recipe is then shown for how to cook the food and leads into clips of the food being cooked and presented with the men eating together	140.16	177.42	177.42000000000002	train	33211
v_1aNOjjLWjxc	People are standing on a volleyball court	0.0	3.0	3.0	train	33212
v_1aNOjjLWjxc	A man in a white hat is standing in the sand	0.09	3.0	3.0	train	33213
v_1aNOjjLWjxc	A person in a black shirt serves the volleyball but it doesn't make it over the net	0.57	3.0	3.0	train	33214
v_9Pun6fgAg8Q	Two teams play beach volleyball on front a crowd	0.0	89.7	89.7	train	33215
v_9Pun6fgAg8Q	A woman holds a smart phone	7.18	9.42	89.7	train	33216
v_9Pun6fgAg8Q	A man serves a ball	11.66	12.56	89.7	train	33217
v_9Pun6fgAg8Q	A man wearing a cap and plaid shirt pass on front the players	7.18	8.52	89.7	train	33218
v_QZi1yBFRZzc	A pair of garden shears is shown	0.0	6.72	122.14	train	33219
v_QZi1yBFRZzc	A woman is demonstrating how to use the garden shears in different situations	6.72	15.27	122.14	train	33220
v_QZi1yBFRZzc	A younger girl demonstrates how to use the shears	15.27	17.1	122.14	train	33221
v_QZi1yBFRZzc	An older man shows how he uses the shears	17.1	19.54	122.14	train	33222
v_QZi1yBFRZzc	A young man is shown using the shears to reach something above his head	19.54	21.37	122.14	train	33223
v_QZi1yBFRZzc	The original woman shown demonstrates using the shears on different plant types	21.98	36.03	122.14	train	33224
v_QZi1yBFRZzc	The same woman shows how to use the telescoping handle of the shears and cutting plants that would be out of reach	36.64	55.57	122.14	train	33225
v_QZi1yBFRZzc	The same woman walks down a path with the shears	56.18	57.4	122.14	train	33226
v_QZi1yBFRZzc	The woman then shows how the shears work demonstrating on several other plants	58.02	71.45	122.14	train	33227
v_QZi1yBFRZzc	A young woman is shown using the shears	71.45	72.06	122.14	train	33228
v_QZi1yBFRZzc	An older man uses the shears	73.28	74.5	122.14	train	33229
v_QZi1yBFRZzc	Another man is shown using the shears to reach tree limbs	75.11	76.95	122.14	train	33230
v_QZi1yBFRZzc	The first woman shows additional features of the shears and the same examples of other people using the shears is shown again	78.17	103.82	122.14	train	33231
v_QZi1yBFRZzc	The woman walks up a set of stairs with the shears	105.04	108.09	122.14	train	33232
v_QZi1yBFRZzc	The same woman is shown in the store purchasing the shears	108.7	122.14	122.14	train	33233
v_fFoYCI-Si6s	Two men are inside a gym	0.0	8.54	81.34	train	33234
v_fFoYCI-Si6s	One is in boxing gloves and the other is wearing arm guards	9.76	49.62	81.34	train	33235
v_fFoYCI-Si6s	They show off the different moves in punching and kicking	51.65	81.34	81.34	train	33236
v_x03YF3JbWjs	A woman gives a hair tutorial	5.15	171.73	171.74	train	33237
v_x03YF3JbWjs	The woman ties her hair and prepares it so that it looks better	25.76	104.76	171.74	train	33238
v_n1JkJu0VjQk	A young man in a white karate uniform practices some moves	0.0	33.07	33.07	train	33239
v_n1JkJu0VjQk	He bows at the end and runs towards the camera	27.11	33.07	33.07	train	33240
v_xSpWBpHMxqY	A girl is riding in the back seat of a car, playing lipstick to a baby girl in a car seat	0.0	18.74	87.15	train	33241
v_xSpWBpHMxqY	The girl takes the wand, trying to put it on her own lips	19.17	78.87	87.15	train	33242
v_xSpWBpHMxqY	She smiles broadly for the camera	79.3	87.15	87.15	train	33243
v_bXJMw4gLmGM	A man is talking inside a shop	0.0	7.18	159.45	train	33244
v_bXJMw4gLmGM	He shows off an iron, then uses it to melt a piece of plastic	9.57	36.67	159.45	train	33245
v_bXJMw4gLmGM	The man irons then brushes a long piece of metal	40.66	159.45	159.45	train	33246
v_iYdbam6e8cI	People are roller blading down sets of stairs	0.0	188.38	188.38	train	33247
v_iYdbam6e8cI	A person falls into the street	51.81	53.69	188.38	train	33248
v_iYdbam6e8cI	A school bus is on the street behind them	143.17	146.0	188.38	train	33249
v_B5Zi054Fa5k	A man in a black sweater quickly performs a Rubik cube challenge as the timer ticks	0.0	104.38	120.68	train	33250
v_B5Zi054Fa5k	A man sits next to him watching	0.0	106.8	120.68	train	33251
v_B5Zi054Fa5k	The man in the black sweater finishes and jumps up in excitement	104.99	106.19	120.68	train	33252
v_B5Zi054Fa5k	The man that was sitting next to him stands up and is joined by other young men	104.99	120.68	120.68	train	33253
v_cXRWQa9tQLw	A group of cheerleaders are posing on a stage	0.0	12.48	156.02	train	33254
v_cXRWQa9tQLw	They break apart, going into an elaborate dance routine	14.04	92.83	156.02	train	33255
v_cXRWQa9tQLw	They flip, toss, and throw each other, then jump up and down excitedly	99.07	156.01	156.02	train	33256
v_A_g93uJD-_8	Two men cook omelettes on long pans in the street	0.0	7.97	106.3	train	33257
v_A_g93uJD-_8	People pass on front the men	14.35	20.73	106.3	train	33258
v_A_g93uJD-_8	A man puts scrambles eggs in the hot pan using two stick to turn over the eggs	8.5	41.46	106.3	train	33259
v_A_g93uJD-_8	Then the man adds more scrambled eggs while turning the omelette to make it bigger	41.46	101.52	106.3	train	33260
v_A_g93uJD-_8	After, he man wraps the omelette	102.05	106.3	106.3	train	33261
v_JKE9D1anR7I	A man jumps onto parallel bars	0.0	4.26	50.16	train	33262
v_JKE9D1anR7I	He begins doing a gymnastic routine on the parallel bars	3.51	45.64	50.16	train	33263
v_JKE9D1anR7I	He does a jump off and lands on the mat	45.64	50.16	50.16	train	33264
v_Gn7Ha7l1uOk	The credits of the clip are shown	0.0	5.08	203.27	train	33265
v_Gn7Ha7l1uOk	A man stands in a stair rail holding a knife	6.1	11.18	203.27	train	33266
v_Gn7Ha7l1uOk	A guy prepare to play the drums	12.2	20.33	203.27	train	33267
v_Gn7Ha7l1uOk	The guy plays a drum set	21.34	203.27	203.27	train	33268
v_BR4dhPz42mQ	A large crowd of people are seen standing in the middle of the street and lead into a dance performance as well as a music performance	0.0	59.51	100.87	train	33269
v_BR4dhPz42mQ	The people continue moving around in the street and end with a finishing pose	58.0	100.87	100.87	train	33270
v_CQtu83639js	A camera pans outside of a building and looks into a dark room where a man is exercising and speaking to the camera	4.87	78.66	139.23	train	33271
v_CQtu83639js	The man continues riding on the equipment while moving faster and slower and the camera pans around his movements	57.78	137.14	139.23	train	33272
v_ZhPL4xb8JD0	A horseman sits on a horse and a person stands on front a cattle squeeze chute	0.0	7.29	22.11	train	33273
v_ZhPL4xb8JD0	Suddenly, the horseman and a calf run to the the arena, while the horseman runs behind the calf spinning in the air a rope	7.41	11.27	22.11	train	33274
v_ZhPL4xb8JD0	After, the horseman throws the hoop and catch the calf, then quickly he lie the calf on the floor and tie the legs	11.5	22.11	22.11	train	33275
v_zHXpo62bCaQ	A woman with blonde long hair is carrying a white hula hoops, the hula hoops has rainbow colored tape on parts of it	0.0	23.56	130.86	train	33276
